Agent Name;Level Name;Game Status;Final X Position;Completion Percentage;Remaining Lives;Remaining Coins;Collected Coins;Remaining Time in MS;Mario Mode;Mario Damage Taken;Mushrooms Collected;Fireflowers Collected;Total Kills;Kill by Stomp;Kills by Fire;Kills by Shell;Kills by Fall;Destroyed Bricks;Jumps;Max X Jump;Max Air Time;Overtime
aStarNoHoleDetection;lvl-497,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;118,637024;10;-11187
aStarNoHoleDetection;lvl-500,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;98,18213;8;-11122
aStarNoHoleDetection;lvl-500,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;98,18213;8;-11130
aStarNoHoleDetection;lvl-500,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;98,18213;8;-11080
aStarNoHoleDetection;lvl-500,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;98,18213;8;-11065
aStarNoHoleDetection;lvl-500,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;98,18213;8;-11110
aStarNoHoleDetection;lvl-520,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;3;3;0;0;0;0;8;261,8203;23;-10106
aStarNoHoleDetection;lvl-520,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;3;3;0;0;0;0;8;261,8203;23;-10277
aStarNoHoleDetection;lvl-520,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;3;3;0;0;0;0;8;261,8203;23;-10310
aStarNoHoleDetection;lvl-520,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;3;3;0;0;0;0;8;261,8203;23;-10353
aStarNoHoleDetection;lvl-520,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;3;3;0;0;0;0;8;261,8203;23;-10121
aStarNoHoleDetection;lvl-527,txt;LOSE;1010,64514;0,32392472;0;2;0;56940;0;0;0;0;1;1;0;0;0;0;4;151,97311;13;-145
aStarNoHoleDetection;lvl-527,txt;LOSE;999,73615;0,32042825;0;2;0;56970;0;0;0;0;1;1;0;0;0;0;4;151,97311;13;-159
aStarNoHoleDetection;lvl-527,txt;LOSE;1010,64514;0,32392472;0;2;0;56940;0;0;0;0;1;1;0;0;0;0;4;151,97311;13;-157
aStarNoHoleDetection;lvl-527,txt;LOSE;1010,64514;0,32392472;0;2;0;56940;0;0;0;0;1;1;0;0;0;0;4;151,97311;13;-145
aStarNoHoleDetection;lvl-527,txt;LOSE;1010,64514;0,32392472;0;2;0;56940;0;0;0;0;1;1;0;0;0;0;4;151,97311;13;-152
aStarNoHoleDetection;lvl-556,txt;WIN;3120,0;1,0;0;0;0;50970;0;0;0;0;3;2;0;0;1;0;8;229,08142;20;-7811
aStarNoHoleDetection;lvl-556,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;2;1;0;0;1;0;8;229,09021;20;-7644
aStarNoHoleDetection;lvl-556,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;2;1;0;0;1;0;8;229,09021;20;-7509
aStarNoHoleDetection;lvl-556,txt;WIN;3120,0;1,0;0;0;0;50970;0;0;0;0;3;2;0;0;1;0;8;229,08142;20;-7731
aStarNoHoleDetection;lvl-556,txt;WIN;3120,0;1,0;0;0;0;50970;0;0;0;0;3;2;0;0;1;0;8;229,08142;20;-7613
aStarNoHoleDetection;lvl-576,txt;LOSE;2287,0525;0,73302966;0;0;0;53310;0;0;0;0;3;2;0;0;1;0;10;180,91528;16;-193
aStarNoHoleDetection;lvl-576,txt;LOSE;2287,0525;0,73302966;0;0;0;53310;0;0;0;0;3;2;0;0;1;0;10;180,91528;16;-191
aStarNoHoleDetection;lvl-576,txt;LOSE;2287,0525;0,73302966;0;0;0;53310;0;0;0;0;3;2;0;0;1;0;10;180,91528;16;-193
aStarNoHoleDetection;lvl-576,txt;LOSE;2287,0525;0,73302966;0;0;0;53310;0;0;0;0;3;2;0;0;1;0;10;180,91528;16;-183
aStarNoHoleDetection;lvl-576,txt;LOSE;2287,0525;0,73302966;0;0;0;53310;0;0;0;0;3;2;0;0;1;0;10;180,91528;16;-196
aStarNoHoleDetection;lvl-60,txt;LOSE;1708,8248;0,5477003;0;0;0;55020;0;0;0;0;1;0;0;0;1;0;6;98,18152;8;-158
aStarNoHoleDetection;lvl-60,txt;LOSE;1708,8248;0,5477003;0;0;0;55020;0;0;0;0;1;0;0;0;1;0;6;98,18152;8;-152
aStarNoHoleDetection;lvl-60,txt;LOSE;1708,8248;0,5477003;0;0;0;55020;0;0;0;0;1;0;0;0;1;0;5;98,17926;8;-159
aStarNoHoleDetection;lvl-60,txt;LOSE;1708,8248;0,5477003;0;0;0;55020;0;0;0;0;1;0;0;0;1;0;5;98,17926;8;-157
aStarNoHoleDetection;lvl-60,txt;LOSE;1708,8248;0,5477003;0;0;0;55020;0;0;0;0;1;0;0;0;1;0;6;98,18152;8;-159
aStarNoHoleDetection;lvl-69,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;130,90869;11;-11140
aStarNoHoleDetection;lvl-69,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;130,90869;11;-11136
aStarNoHoleDetection;lvl-69,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;130,90869;11;-11132
aStarNoHoleDetection;lvl-69,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;130,90869;11;-11116
aStarNoHoleDetection;lvl-69,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;130,90869;11;-11082
aStarNoHoleDetection;lvl-690,txt;WIN;3120,0;1,0;0;1;0;51150;0;0;0;0;1;1;0;0;0;0;8;173,75314;15;-10928
